elo,name,date,year,color,id,Master_id
1446.9541585585016,Brighton,2019-11-30T15:00:00Z,2019-20,#0057B8,4.0,4.0
1518.736624385884,Spurs,2019-11-30T15:00:00Z,2019-20,#132257,17.0,22.0
1445.2812910213759,Bournemouth,2019-11-30T15:00:00Z,2019-20,#DA291C,3.0,2.0
1424.5305991615269,Southampton,2019-11-30T17:30:00Z,2019-20,#D71920,16.0,21.0
1379.764118830835,Watford,2019-11-30T17:30:00Z,2019-20,#FFEE00,18.0,23.0
1395.3435723099158,Norwich,2019-12-01T14:00:00Z,2019-20,#FFF200,14.0,18.0
1490.8020696062536,Arsenal,2019-12-01T14:00:00Z,2019-20,#EF0107,1.0,0.0
1546.3700300765956,Wolves,2019-12-01T14:00:00Z,2019-20,#FDB913,20.0,26.0
1525.036098690152,Sheffield Utd,2019-12-01T14:00:00Z,2019-20,#EE2737,15.0,20.0
1650.1708394528575,Leicester,2019-12-01T16:30:00Z,2019-20,#003090,9.0,12.0
1414.0345339418138,Everton,2019-12-01T16:30:00Z,2019-20,#003399,8.0,8.0
1503.6466803352994,Man Utd,2019-12-01T16:30:00Z,2019-20,#DA291C,12.0,16.0
1473.8599224208635,Aston Villa,2019-12-01T16:30:00Z,2019-20,#670E36,2.0,1.0
1519.6200592327273,Crystal Palace,2019-12-03T19:30:00Z,2019-20,#1B458F,7.0,7.0
1424.0749485576591,Bournemouth,2019-12-03T19:30:00Z,2019-20,#DA291C,3.0,2.0
1458.1475974798902,Burnley,2019-12-03T20:15:00Z,2019-20,#6C1D45,5.0,5.0
1617.2739080620343,Man City,2019-12-03T20:15:00Z,2019-20,#6CABDD,11.0,15.0
1574.8457157683658,Chelsea,2019-12-04T19:30:00Z,2019-20,#034694,6.0,6.0
1454.6369769409548,Aston Villa,2019-12-04T19:30:00Z,2019-20,#670E36,2.0,1.0
1658.8776919307065,Leicester,2019-12-04T19:30:00Z,2019-20,#003090,9.0,12.0
1371.057266352986,Watford,2019-12-04T19:30:00Z,2019-20,#FFEE00,18.0,23.0
1529.7318068617562,Man Utd,2019-12-04T19:30:00Z,2019-20,#DA291C,12.0,16.0
1492.651497859427,Spurs,2019-12-04T19:30:00Z,2019-20,#132257,17.0,22.0
1447.4353502884937,Southampton,2019-12-04T19:30:00Z,2019-20,#D71920,16.0,21.0
1372.438821182949,Norwich,2019-12-04T19:30:00Z,2019-20,#FFF200,14.0,18.0
1564.5589177914003,Wolves,2019-12-04T19:30:00Z,2019-20,#FDB913,20.0,26.0
1431.0720572929497,West Ham,2019-12-04T19:30:00Z,2019-20,#7A263A,19.0,25.0
1725.1376460704291,Liverpool,2019-12-04T20:15:00Z,2019-20,#C8102E,10.0,13.0
1406.6206623779638,Everton,2019-12-04T20:15:00Z,2019-20,#003399,8.0,8.0
1497.454255740529,Sheffield Utd,2019-12-05T19:30:00Z,2019-20,#EE2737,15.0,20.0
1516.6085920440232,Newcastle,2019-12-05T19:30:00Z,2019-20,#241F20,13.0,17.0
1462.6636038164909,Arsenal,2019-12-05T20:15:00Z,2019-20,#EF0107,1.0,0.0
1475.0926243482643,Brighton,2019-12-05T20:15:00Z,2019-20,#0057B8,4.0,4.0
1442.8604988344703,Everton,2019-12-07T12:30:00Z,2019-20,#003399,8.0,8.0
1538.6058793118593,Chelsea,2019-12-07T12:30:00Z,2019-20,#034694,6.0,6.0
1416.5650947682086,Bournemouth,2019-12-07T15:00:00Z,2019-20,#DA291C,3.0,2.0
1732.6474998598796,Liverpool,2019-12-07T15:00:00Z,2019-20,#C8102E,10.0,13.0
1515.1768726519824,Spurs,2019-12-07T15:00:00Z,2019-20,#132257,17.0,22.0
1435.622222687335,Burnley,2019-12-07T15:00:00Z,2019-20,#6C1D45,5.0,5.0
1381.1400674872782,Watford,2019-12-07T15:00:00Z,2019-20,#FFEE00,18.0,23.0
1509.5372580984351,Crystal Palace,2019-12-07T15:00:00Z,2019-20,#1B458F,7.0,7.0
1586.1047521706757,Man City,2019-12-07T17:30:00Z,2019-20,#6CABDD,11.0,15.0
1560.9009627531148,Man Utd,2019-12-07T17:30:00Z,2019-20,#DA291C,12.0,16.0
1442.8457021465467,Aston Villa,2019-12-08T14:00:00Z,2019-20,#670E36,2.0,1.0
1670.6689667251146,Leicester,2019-12-08T14:00:00Z,2019-20,#003090,9.0,12.0
1536.6959182003686,Newcastle,2019-12-08T14:00:00Z,2019-20,#241F20,13.0,17.0
1427.3480241321483,Southampton,2019-12-08T14:00:00Z,2019-20,#D71920,16.0,21.0
1356.0652817357725,Norwich,2019-12-08T14:00:00Z,2019-20,#FFF200,14.0,18.0
1513.8277951877055,Sheffield Utd,2019-12-08T14:00:00Z,2019-20,#EE2737,15.0,20.0
1481.3916270902855,Brighton,2019-12-08T16:30:00Z,2019-20,#0057B8,4.0,4.0
1558.259915049379,Wolves,2019-12-08T16:30:00Z,2019-20,#FDB913,20.0,26.0
1408.3390076264375,West Ham,2019-12-09T20:00:00Z,2019-20,#7A263A,19.0,25.0
1485.396653483003,Arsenal,2019-12-09T20:00:00Z,2019-20,#EF0107,1.0,0.0
1738.485690563787,Liverpool,2019-12-14T12:30:00Z,2019-20,#C8102E,10.0,13.0
1375.3018767833707,Watford,2019-12-14T12:30:00Z,2019-20,#FFEE00,18.0,23.0
1467.6966067728074,Burnley,2019-12-14T15:00:00Z,2019-20,#6C1D45,5.0,5.0
1504.6215341148961,Newcastle,2019-12-14T15:00:00Z,2019-20,#241F20,13.0,17.0
1505.1685309764703,Chelsea,2019-12-14T15:00:00Z,2019-20,#034694,6.0,6.0
1450.0024431035977,Bournemouth,2019-12-14T15:00:00Z,2019-20,#DA291C,3.0,2.0
1652.6948057327395,Leicester,2019-12-14T15:00:00Z,2019-20,#003090,9.0,12.0
1374.0394427281476,Norwich,2019-12-14T15:00:00Z,2019-20,#FFF200,14.0,18.0
1533.790119069597,Sheffield Utd,2019-12-14T15:00:00Z,2019-20,#EE2737,15.0,20.0
1422.8833782646552,Aston Villa,2019-12-14T15:00:00Z,2019-20,#670E36,2.0,1.0
1400.981578629412,Southampton,2019-12-14T17:30:00Z,2019-20,#D71920,16.0,21.0
1434.7054531291737,West Ham,2019-12-14T17:30:00Z,2019-20,#7A263A,19.0,25.0
1552.719657955249,Man Utd,2019-12-15T14:00:00Z,2019-20,#DA291C,12.0,16.0
1451.041803632336,Everton,2019-12-15T14:00:00Z,2019-20,#003399,8.0,8.0
1530.1756334945576,Wolves,2019-12-15T14:00:00Z,2019-20,#FDB913,20.0,26.0
1543.261154206804,Spurs,2019-12-15T14:00:00Z,2019-20,#132257,17.0,22.0
1467.4468300819549,Arsenal,2019-12-15T16:30:00Z,2019-20,#EF0107,1.0,0.0
1604.054575571724,Man City,2019-12-15T16:30:00Z,2019-20,#6CABDD,11.0,15.0
1507.5164358060142,Crystal Palace,2019-12-16T19:45:00Z,2019-20,#1B458F,7.0,7.0
1483.4124493827064,Brighton,2019-12-16T19:45:00Z,2019-20,#0057B8,4.0,4.0
1452.221363699608,Everton,2019-12-21T12:30:00Z,2019-20,#003399,8.0,8.0
1466.267270014683,Arsenal,2019-12-21T12:30:00Z,2019-20,#EF0107,1.0,0.0
1396.3095013267737,Aston Villa,2019-12-21T15:00:00Z,2019-20,#670E36,2.0,1.0
1427.5554555672934,Southampton,2019-12-21T15:00:00Z,2019-20,#D71920,16.0,21.0
1426.2745409230615,Bournemouth,2019-12-21T15:00:00Z,2019-20,#DA291C,3.0,2.0
1491.4245089533435,Burnley,2019-12-21T15:00:00Z,2019-20,#6C1D45,5.0,5.0
1462.0122214869082,Brighton,2019-12-21T15:00:00Z,2019-20,#0057B8,4.0,4.0
1555.1903469653953,Sheffield Utd,2019-12-21T15:00:00Z,2019-20,#EE2737,15.0,20.0
1529.8298342157111,Newcastle,2019-12-21T15:00:00Z,2019-20,#241F20,13.0,17.0
1482.3081357051992,Crystal Palace,2019-12-21T15:00:00Z,2019-20,#1B458F,7.0,7.0
1359.5745041577359,Norwich,2019-12-21T15:00:00Z,2019-20,#FFF200,14.0,18.0
1544.6405720649693,Wolves,2019-12-21T15:00:00Z,2019-20,#FDB913,20.0,26.0
1632.5318337180402,Man City,2019-12-21T17:30:00Z,2019-20,#6CABDD,11.0,15.0
1624.2175475864233,Leicester,2019-12-21T17:30:00Z,2019-20,#003090,9.0,12.0
1412.0631528623105,Watford,2019-12-22T14:00:00Z,2019-20,#FFEE00,18.0,23.0
1515.9583818763092,Man Utd,2019-12-22T14:00:00Z,2019-20,#DA291C,12.0,16.0
1515.5311000152112,Spurs,2019-12-22T16:30:00Z,2019-20,#132257,17.0,22.0
1532.898585168063,Chelsea,2019-12-22T16:30:00Z,2019-20,#034694,6.0,6.0
1536.7102798838946,Spurs,2019-12-26T12:30:00Z,2019-20,#132257,17.0,22.0
1440.8330416182248,Brighton,2019-12-26T12:30:00Z,2019-20,#0057B8,4.0,4.0
1418.6760119441315,Aston Villa,2019-12-26T15:00:00Z,2019-20,#670E36,2.0,1.0
1337.207993540378,Norwich,2019-12-26T15:00:00Z,2019-20,#FFF200,14.0,18.0
1429.1396062998722,Bournemouth,2019-12-26T15:00:00Z,2019-20,#DA291C,3.0,2.0
1463.4022046378723,Arsenal,2019-12-26T15:00:00Z,2019-20,#EF0107,1.0,0.0
1500.5425839491324,Chelsea,2019-12-26T15:00:00Z,2019-20,#034694,6.0,6.0
1459.9114567862239,Southampton,2019-12-26T15:00:00Z,2019-20,#D71920,16.0,21.0
1503.9041209802094,Crystal Palace,2019-12-26T15:00:00Z,2019-20,#1B458F,7.0,7.0
1413.1094678541635,West Ham,2019-12-26T15:00:00Z,2019-20,#7A263A,19.0,25.0
1480.0303456381957,Everton,2019-12-26T15:00:00Z,2019-20,#003399,8.0,8.0
1463.6155270147558,Burnley,2019-12-26T15:00:00Z,2019-20,#6C1D45,5.0,5.0
1545.4371008691978,Sheffield Utd,2019-12-26T15:00:00Z,2019-20,#EE2737,15.0,20.0
1421.816398958508,Watford,2019-12-26T15:00:00Z,2019-20,#FFEE00,18.0,23.0
1541.9559830958258,Man Utd,2019-12-26T17:30:00Z,2019-20,#DA291C,12.0,16.0
1503.8322329961945,Newcastle,2019-12-26T17:30:00Z,2019-20,#241F20,13.0,17.0
1607.155627035656,Leicester,2019-12-26T20:00:00Z,2019-20,#003090,9.0,12.0
1755.5476111145545,Liverpool,2019-12-26T20:00:00Z,2019-20,#C8102E,10.0,13.0
1575.8333163157229,Wolves,2019-12-27T19:45:00Z,2019-20,#FDB913,20.0,26.0
1601.3390894672866,Man City,2019-12-27T19:45:00Z,2019-20,#6CABDD,11.0,15.0
1464.9919488701842,Brighton,2019-12-28T12:30:00Z,2019-20,#0057B8,4.0,4.0
1404.9806990479128,Bournemouth,2019-12-28T12:30:00Z,2019-20,#DA291C,3.0,2.0
1477.12222386022,Newcastle,2019-12-28T15:00:00Z,2019-20,#241F20,13.0,17.0
1506.7403547741703,Everton,2019-12-28T15:00:00Z,2019-20,#003399,8.0,8.0
1463.0601737124905,Southampton,2019-12-28T15:00:00Z,2019-20,#D71920,16.0,21.0
1500.7554040539428,Crystal Palace,2019-12-28T15:00:00Z,2019-20,#1B458F,7.0,7.0
1446.5904361019623,Watford,2019-12-28T15:00:00Z,2019-20,#FFEE00,18.0,23.0
1393.9019748006772,Aston Villa,2019-12-28T15:00:00Z,2019-20,#670E36,2.0,1.0
1350.1691721346551,Norwich,2019-12-28T17:30:00Z,2019-20,#FFF200,14.0,18.0
1523.7491012896176,Spurs,2019-12-28T17:30:00Z,2019-20,#132257,17.0,22.0
1400.7812399968211,West Ham,2019-12-28T17:30:00Z,2019-20,#7A263A,19.0,25.0
1619.4838548929984,Leicester,2019-12-28T17:30:00Z,2019-20,#003090,9.0,12.0
1444.1589464712079,Burnley,2019-12-28T19:45:00Z,2019-20,#6C1D45,5.0,5.0
1561.4125636393737,Man Utd,2019-12-28T19:45:00Z,2019-20,#DA291C,12.0,16.0
1441.0645363741828,Arsenal,2019-12-29T14:00:00Z,2019-20,#EF0107,1.0,0.0
1522.880252212822,Chelsea,2019-12-29T14:00:00Z,2019-20,#034694,6.0,6.0
1768.6580616027663,Liverpool,2019-12-29T16:30:00Z,2019-20,#C8102E,10.0,13.0
1562.722865827511,Wolves,2019-12-29T16:30:00Z,2019-20,#FDB913,20.0,26.0
1622.3509741547912,Man City,2019-12-29T18:00:00Z,2019-20,#6CABDD,11.0,15.0
1524.4252161816933,Sheffield Utd,2019-12-29T18:00:00Z,2019-20,#EE2737,15.0,20.0
1469.1192253679367,Brighton,2020-01-01T12:30:00Z,2019-20,#0057B8,4.0,4.0
1518.7529757150694,Chelsea,2020-01-01T12:30:00Z,2019-20,#034694,6.0,6.0
1415.5676796448188,Burnley,2020-01-01T12:30:00Z,2019-20,#6C1D45,5.0,5.0
1422.4932416270663,Aston Villa,2020-01-01T12:30:00Z,2019-20,#670E36,2.0,1.0
1461.8287274250604,Newcastle,2020-01-01T15:00:00Z,2019-20,#241F20,13.0,17.0
1634.777351328158,Leicester,2020-01-01T15:00:00Z,2019-20,#003090,9.0,12.0
1492.383214096118,Southampton,2020-01-01T15:00:00Z,2019-20,#D71920,16.0,21.0
1494.42606090599,Spurs,2020-01-01T15:00:00Z,2019-20,#132257,17.0,22.0
1479.648930697993,Watford,2020-01-01T15:00:00Z,2019-20,#FFEE00,18.0,23.0
1529.6643712314803,Wolves,2020-01-01T15:00:00Z,2019-20,#FDB913,20.0,26.0
1639.326141830686,Man City,2020-01-01T17:30:00Z,2019-20,#6CABDD,11.0,15.0
1489.7651870982754,Everton,2020-01-01T17:30:00Z,2019-20,#003399,8.0,8.0
1360.373601267407,Norwich,2020-01-01T17:30:00Z,2019-20,#FFF200,14.0,18.0
1490.550974921191,Crystal Palace,2020-01-01T17:30:00Z,2019-20,#1B458F,7.0,7.0
1426.0834006512034,West Ham,2020-01-01T17:30:00Z,2019-20,#7A263A,19.0,25.0
1379.6785383935305,Bournemouth,2020-01-01T17:30:00Z,2019-20,#DA291C,3.0,2.0
1474.3937778266502,Arsenal,2020-01-01T20:00:00Z,2019-20,#EF0107,1.0,0.0
1528.0833221869063,Man Utd,2020-01-01T20:00:00Z,2019-20,#DA291C,12.0,16.0
1778.5020020206612,Liverpool,2020-01-02T20:00:00Z,2019-20,#C8102E,10.0,13.0
1514.5812757637984,Sheffield Utd,2020-01-02T20:00:00Z,2019-20,#EE2737,15.0,20.0
1533.3475782491962,Sheffield Utd,2020-01-10T20:00:00Z,2019-20,#EE2737,15.0,20.0
1407.3170981658056,West Ham,2020-01-10T20:00:00Z,2019-20,#7A263A,19.0,25.0
1489.3892085064322,Crystal Palace,2020-01-11T12:30:00Z,2019-20,#1B458F,7.0,7.0
1475.555544241409,Arsenal,2020-01-11T12:30:00Z,2019-20,#EF0107,1.0,0.0
1536.5390582019102,Chelsea,2020-01-11T15:00:00Z,2019-20,#034694,6.0,6.0
1397.781597157978,Burnley,2020-01-11T15:00:00Z,2019-20,#6C1D45,5.0,5.0
1513.2813369091573,Everton,2020-01-11T15:00:00Z,2019-20,#003399,8.0,8.0
1445.6030755570548,Brighton,2020-01-11T15:00:00Z,2019-20,#0057B8,4.0,4.0
1600.068861422536,Leicester,2020-01-11T15:00:00Z,2019-20,#003090,9.0,12.0
1527.09170400174,Southampton,2020-01-11T15:00:00Z,2019-20,#D71920,16.0,21.0
1541.873091231506,Man Utd,2020-01-11T15:00:00Z,2019-20,#DA291C,12.0,16.0
1346.5838322228074,Norwich,2020-01-11T15:00:00Z,2019-20,#FFF200,14.0,18.0
1524.8442982841152,Wolves,2020-01-11T15:00:00Z,2019-20,#FDB913,20.0,26.0
1466.6488003724255,Newcastle,2020-01-11T15:00:00Z,2019-20,#241F20,13.0,17.0
1486.2705933118434,Spurs,2020-01-11T17:30:00Z,2019-20,#132257,17.0,22.0
1786.6574696148077,Liverpool,2020-01-11T17:30:00Z,2019-20,#C8102E,10.0,13.0
1361.6798250738777,Bournemouth,2020-01-12T14:00:00Z,2019-20,#DA291C,3.0,2.0
1497.6476440176457,Watford,2020-01-12T14:00:00Z,2019-20,#FFEE00,18.0,23.0
1411.3425652516148,Aston Villa,2020-01-12T16:30:00Z,2019-20,#670E36,2.0,1.0
1650.4768182061375,Man City,2020-01-12T16:30:00Z,2019-20,#6CABDD,11.0,15.0
1496.8292918944314,Watford,2020-01-18T12:30:00Z,2019-20,#FFEE00,18.0,23.0
1487.0889454350577,Spurs,2020-01-18T12:30:00Z,2019-20,#132257,17.0,22.0
1479.6760820950797,Arsenal,2020-01-18T15:00:00Z,2019-20,#EF0107,1.0,0.0
1529.2270403955256,Sheffield Utd,2020-01-18T15:00:00Z,2019-20,#EE2737,15.0,20.0
1443.1457932769054,Brighton,2020-01-18T15:00:00Z,2019-20,#0057B8,4.0,4.0
1413.7998475317643,Aston Villa,2020-01-18T15:00:00Z,2019-20,#670E36,2.0,1.0
1639.6505111378206,Man City,2020-01-18T15:00:00Z,2019-20,#6CABDD,11.0,15.0
1500.2155155747491,Crystal Palace,2020-01-18T15:00:00Z,2019-20,#1B458F,7.0,7.0
1372.6693931751147,Norwich,2020-01-18T15:00:00Z,2019-20,#FFF200,14.0,18.0
1335.5942641215704,Bournemouth,2020-01-18T15:00:00Z,2019-20,#DA291C,3.0,2.0
1501.9299924164607,Southampton,2020-01-18T15:00:00Z,2019-20,#D71920,16.0,21.0
1550.0060098693946,Wolves,2020-01-18T15:00:00Z,2019-20,#FDB913,20.0,26.0
1414.7139009318441,West Ham,2020-01-18T15:00:00Z,2019-20,#7A263A,19.0,25.0
1505.8845341431188,Everton,2020-01-18T15:00:00Z,2019-20,#003399,8.0,8.0
1496.6110552121859,Newcastle,2020-01-18T17:30:00Z,2019-20,#241F20,13.0,17.0
1506.5768033621498,Chelsea,2020-01-18T17:30:00Z,2019-20,#034694,6.0,6.0
1435.8886977464206,Burnley,2020-01-19T14:00:00Z,2019-20,#6C1D45,5.0,5.0
1561.9617608340934,Leicester,2020-01-19T14:00:00Z,2019-20,#003090,9.0,12.0
1796.476333983365,Liverpool,2020-01-19T16:30:00Z,2019-20,#C8102E,10.0,13.0
1532.0542268629486,Man Utd,2020-01-19T16:30:00Z,2019-20,#DA291C,12.0,16.0
1444.6631012716323,Aston Villa,2020-01-21T19:30:00Z,2019-20,#670E36,2.0,1.0
1465.9660381545634,Watford,2020-01-21T19:30:00Z,2019-20,#FFEE00,18.0,23.0
1368.0951418177665,Bournemouth,2020-01-21T19:30:00Z,2019-20,#DA291C,3.0,2.0
1410.6449155807093,Brighton,2020-01-21T19:30:00Z,2019-20,#0057B8,4.0,4.0
1475.3388810989604,Crystal Palace,2020-01-21T19:30:00Z,2019-20,#1B458F,7.0,7.0
1526.8066268922494,Southampton,2020-01-21T19:30:00Z,2019-20,#D71920,16.0,21.0
1505.2174121112055,Everton,2020-01-21T19:30:00Z,2019-20,#003399,8.0,8.0
1497.2781772440992,Newcastle,2020-01-21T19:30:00Z,2019-20,#241F20,13.0,17.0
1511.9154983000153,Sheffield Utd,2020-01-21T19:30:00Z,2019-20,#EE2737,15.0,20.0
1656.9620532333308,Man City,2020-01-21T19:30:00Z,2019-20,#6CABDD,11.0,15.0
1504.6449996265856,Chelsea,2020-01-21T20:15:00Z,2019-20,#034694,6.0,6.0
1481.607885830644,Arsenal,2020-01-21T20:15:00Z,2019-20,#EF0107,1.0,0.0
1576.9583070067852,Leicester,2020-01-22T19:30:00Z,2019-20,#003090,9.0,12.0
1399.7173547591524,West Ham,2020-01-22T19:30:00Z,2019-20,#7A263A,19.0,25.0
1504.141070989791,Spurs,2020-01-22T19:30:00Z,2019-20,#132257,17.0,22.0
1355.6172676203814,Norwich,2020-01-22T19:30:00Z,2019-20,#FFF200,14.0,18.0
1500.3060157489579,Man Utd,2020-01-22T20:15:00Z,2019-20,#DA291C,12.0,16.0
1467.6369088604113,Burnley,2020-01-22T20:15:00Z,2019-20,#6C1D45,5.0,5.0
1540.2634994503376,Wolves,2020-01-23T20:00:00Z,2019-20,#FDB913,20.0,26.0
1806.218844402422,Liverpool,2020-01-23T20:00:00Z,2019-20,#C8102E,10.0,13.0
1409.7155955618618,West Ham,2020-01-29T19:45:00Z,2019-20,#7A263A,19.0,25.0
1801.4746393533474,Liverpool,2020-01-29T19:45:00Z,2019-20,#C8102E,10.0,13.0
1571.828803168491,Leicester,2020-02-01T12:30:00Z,2019-20,#003090,9.0,12.0
1509.7745034648797,Chelsea,2020-02-01T12:30:00Z,2019-20,#034694,6.0,6.0
1398.517154457013,Bournemouth,2020-02-01T15:00:00Z,2019-20,#DA291C,3.0,2.0
1414.2410886323858,Aston Villa,2020-02-01T15:00:00Z,2019-20,#670E36,2.0,1.0
1452.961100045201,Crystal Palace,2020-02-01T15:00:00Z,2019-20,#1B458F,7.0,7.0
1534.2932793537748,Sheffield Utd,2020-02-01T15:00:00Z,2019-20,#EE2737,15.0,20.0
1810.006512460624,Liverpool,2020-02-01T15:00:00Z,2019-20,#C8102E,10.0,13.0
1518.274753784973,Southampton,2020-02-01T15:00:00Z,2019-20,#D71920,16.0,21.0
1487.6145273818554,Newcastle,2020-02-01T15:00:00Z,2019-20,#241F20,13.0,17.0
1365.2809174826252,Norwich,2020-02-01T15:00:00Z,2019-20,#FFF200,14.0,18.0
1443.7784465622176,Watford,2020-02-01T15:00:00Z,2019-20,#FFEE00,18.0,23.0
1527.4050037035513,Everton,2020-02-01T15:00:00Z,2019-20,#003399,8.0,8.0
1409.7824653530756,West Ham,2020-02-01T15:00:00Z,2019-20,#7A263A,19.0,25.0
1410.5780457894955,Brighton,2020-02-01T15:00:00Z,2019-20,#0057B8,4.0,4.0
1503.1685782956415,Man Utd,2020-02-01T17:30:00Z,2019-20,#DA291C,12.0,16.0
1537.400936903654,Wolves,2020-02-01T17:30:00Z,2019-20,#FDB913,20.0,26.0
1468.6416599675672,Burnley,2020-02-02T14:00:00Z,2019-20,#6C1D45,5.0,5.0
1480.603134723488,Arsenal,2020-02-02T14:00:00Z,2019-20,#EF0107,1.0,0.0
1539.4791593780926,Spurs,2020-02-02T16:30:00Z,2019-20,#132257,17.0,22.0
1621.6239648450291,Man City,2020-02-02T16:30:00Z,2019-20,#6CABDD,11.0,15.0
1547.1288316491514,Everton,2020-02-08T12:30:00Z,2019-20,#003399,8.0,8.0
1433.237272099601,Crystal Palace,2020-02-08T12:30:00Z,2019-20,#1B458F,7.0,7.0
1412.9597615927028,Brighton,2020-02-08T17:30:00Z,2019-20,#0057B8,4.0,4.0
1441.3967307590103,Watford,2020-02-08T17:30:00Z,2019-20,#FFEE00,18.0,23.0
1549.9921424618115,Sheffield Utd,2020-02-09T14:00:00Z,2019-20,#EE2737,15.0,20.0
1382.8182913489763,Bournemouth,2020-02-09T14:00:00Z,2019-20,#DA291C,3.0,2.0
1539.8701445054382,Wolves,2020-02-14T20:00:00Z,2019-20,#FDB913,20.0,26.0
1569.3595955667067,Leicester,2020-02-14T20:00:00Z,2019-20,#003090,9.0,12.0
1489.7274635134015,Southampton,2020-02-15T12:30:00Z,2019-20,#D71920,16.0,21.0
1497.1889502391386,Burnley,2020-02-15T12:30:00Z,2019-20,#6C1D45,5.0,5.0
1361.6931946103557,Norwich,2020-02-15T17:30:00Z,2019-20,#FFF200,14.0,18.0
1813.5942353328935,Liverpool,2020-02-15T17:30:00Z,2019-20,#C8102E,10.0,13.0
1397.8816586032451,Aston Villa,2020-02-16T14:00:00Z,2019-20,#670E36,2.0,1.0
1555.8385894072333,Spurs,2020-02-16T14:00:00Z,2019-20,#132257,17.0,22.0
1506.1075765043092,Arsenal,2020-02-16T16:30:00Z,2019-20,#EF0107,1.0,0.0
1462.1100856010341,Newcastle,2020-02-16T16:30:00Z,2019-20,#241F20,13.0,17.0
1484.2992262101516,Chelsea,2020-02-17T20:00:00Z,2019-20,#034694,6.0,6.0
1528.6438555503696,Man Utd,2020-02-17T20:00:00Z,2019-20,#DA291C,12.0,16.0
1633.0255598402762,Man City,2020-02-19T19:30:00Z,2019-20,#6CABDD,11.0,15.0
1398.3808703578286,West Ham,2020-02-19T19:30:00Z,2019-20,#7A263A,19.0,25.0
1514.3753604605765,Chelsea,2020-02-22T12:30:00Z,2019-20,#034694,6.0,6.0
1525.7624551568083,Spurs,2020-02-22T12:30:00Z,2019-20,#132257,17.0,22.0
1514.2442385158379,Burnley,2020-02-22T15:00:00Z,2019-20,#6C1D45,5.0,5.0
1365.7630030722771,Bournemouth,2020-02-22T15:00:00Z,2019-20,#DA291C,3.0,2.0
1460.3100686203113,Crystal Palace,2020-02-22T15:00:00Z,2019-20,#1B458F,7.0,7.0
1435.0372890803237,Newcastle,2020-02-22T15:00:00Z,2019-20,#241F20,13.0,17.0
1540.6132279190113,Sheffield Utd,2020-02-22T15:00:00Z,2019-20,#EE2737,15.0,20.0
1422.338676135503,Brighton,2020-02-22T15:00:00Z,2019-20,#0057B8,4.0,4.0
1508.2683895710454,Southampton,2020-02-22T15:00:00Z,2019-20,#D71920,16.0,21.0
1379.3407325456012,Aston Villa,2020-02-22T15:00:00Z,2019-20,#670E36,2.0,1.0
1548.8901330019035,Leicester,2020-02-22T17:30:00Z,2019-20,#003090,9.0,12.0
1653.4950224050795,Man City,2020-02-22T17:30:00Z,2019-20,#6CABDD,11.0,15.0
1547.4946366080737,Man Utd,2020-02-23T14:00:00Z,2019-20,#DA291C,12.0,16.0
1422.5459497013062,Watford,2020-02-23T14:00:00Z,2019-20,#FFEE00,18.0,23.0
1553.0663757777254,Wolves,2020-02-23T14:00:00Z,2019-20,#FDB913,20.0,26.0
1348.4969633380686,Norwich,2020-02-23T14:00:00Z,2019-20,#FFF200,14.0,18.0
1534.0456532880098,Arsenal,2020-02-23T16:30:00Z,2019-20,#EF0107,1.0,0.0
1519.1907548654508,Everton,2020-02-23T16:30:00Z,2019-20,#003399,8.0,8.0
1817.790540821275,Liverpool,2020-02-24T20:00:00Z,2019-20,#C8102E,10.0,13.0
1394.184564869447,West Ham,2020-02-24T20:00:00Z,2019-20,#7A263A,19.0,25.0
1386.5049534011644,Norwich,2020-02-28T20:00:00Z,2019-20,#FFF200,14.0,18.0
1510.8821429388076,Leicester,2020-02-28T20:00:00Z,2019-20,#003090,9.0,12.0
1400.0601107714342,Brighton,2020-02-29T12:30:00Z,2019-20,#0057B8,4.0,4.0
1482.58863398438,Crystal Palace,2020-02-29T12:30:00Z,2019-20,#1B458F,7.0,7.0
1375.8487903663988,Bournemouth,2020-02-29T15:00:00Z,2019-20,#DA291C,3.0,2.0
1504.2895731664548,Chelsea,2020-02-29T15:00:00Z,2019-20,#034694,6.0,6.0
1440.6399593208207,Newcastle,2020-02-29T15:00:00Z,2019-20,#241F20,13.0,17.0
1508.641568275341,Burnley,2020-02-29T15:00:00Z,2019-20,#6C1D45,5.0,5.0
1427.110716709453,West Ham,2020-02-29T15:00:00Z,2019-20,#7A263A,19.0,25.0
1475.3422377310394,Southampton,2020-02-29T15:00:00Z,2019-20,#D71920,16.0,21.0
1467.886104198852,Watford,2020-02-29T17:30:00Z,2019-20,#FFEE00,18.0,23.0
1772.4503863237292,Liverpool,2020-02-29T17:30:00Z,2019-20,#C8102E,10.0,13.0
1521.2228893937631,Everton,2020-03-01T14:00:00Z,2019-20,#003399,8.0,8.0
1545.4625020797614,Man Utd,2020-03-01T14:00:00Z,2019-20,#DA291C,12.0,16.0
1502.723095585833,Spurs,2020-03-01T14:00:00Z,2019-20,#132257,17.0,22.0
1576.1057353487006,Wolves,2020-03-01T14:00:00Z,2019-20,#FDB913,20.0,26.0
1777.0773283710585,Liverpool,2020-03-07T12:30:00Z,2019-20,#C8102E,10.0,13.0
1371.2218483190695,Bournemouth,2020-03-07T12:30:00Z,2019-20,#DA291C,3.0,2.0
